Resetting...

EVENT #: 59	 LOGGED @ TIME: 0000503835	ACTIVE TASK ID: 05	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_STARTED
EVENT #: 60	 LOGGED @ TIME: 0000513373	ACTIVE TASK ID: 05	MODULE: SEMA 	ABRTOS_SEMA_XGET_OK_DECREMENTED
EVENT #: 61	 LOGGED @ TIME: 0000521579	ACTIVE TASK ID: 05	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_COMPLETED
EVENT #: 62	 LOGGED @ TIME: 0000531122	ACTIVE TASK ID: 05	MODULE: SEMA 	ABRTOS_SEMA_GET_OK
EVENT #: 63	 LOGGED @ TIME: 0000537969	ACTIVE TASK ID: 05	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_COMPLETED
EVENT #: 64	 LOGGED @ TIME: 0000547509	ACTIVE TASK ID: 06	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_STARTED
EVENT #: 65	 LOGGED @ TIME: 0000555710	ACTIVE TASK ID: 06	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_STARTED
EVENT #: 66	 LOGGED @ TIME: 0000563916	ACTIVE TASK ID: 06	MODULE: SEMA 	ABRTOS_SEMA_XGET_OK_DECREMENTED
EVENT #: 67	 LOGGED @ TIME: 0000573456	ACTIVE TASK ID: 06	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_COMPLETED
EVENT #: 68	 LOGGED @ TIME: 0000581665	ACTIVE TASK ID: 06	MODULE: SEMA 	ABRTOS_SEMA_GET_OK
EVENT #: 69	 LOGGED @ TIME: 0000589846	ACTIVE TASK ID: 06	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_COMPLETED
EVENT #: 70	 LOGGED @ TIME: 0000599385	ACTIVE TASK ID: 32	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_STARTED
EVENT #: 71	 LOGGED @ TIME: 0000607589	ACTIVE TASK ID: 32	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_STARTED
EVENT #: 72	 LOGGED @ TIME: 0000615790	ACTIVE TASK ID: 32	MODULE: SEMA 	ABRTOS_SEMA_XGET_OK_DECREMENTED
EVENT #: 73	 LOGGED @ TIME: 0000625333	ACTIVE TASK ID: 32	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_COMPLETED
EVENT #: 74	 LOGGED @ TIME: 0000633541	ACTIVE TASK ID: 32	MODULE: SEMA 	ABRTOS_SEMA_GET_OK
EVENT #: 75	 LOGGED @ TIME: 0000641723	ACTIVE TASK ID: 32	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_COMPLETED
EVENT #: 76	 LOGGED @ TIME: 0000649929	ACTIVE TASK ID: 11	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_STARTED
EVENT #: 77	 LOGGED @ TIME: 0000659465	ACTIVE TASK ID: 11	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_STARTED
EVENT #: 78	 LOGGED @ TIME: 0000667674	ACTIVE TASK ID: 11	MODULE: SEMA 	ABRTOS_SEMA_XGET_BUSY_WAIT
EVENT #: 79	 LOGGED @ TIME: 0000675863	ACTIVE TASK ID: 11	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_COMPLETED
EVENT #: 80	 LOGGED @ TIME: 0000685408	ACTIVE TASK ID: 11	MODULE: SEMA 	ABRTOS_SEMA_GET_BUSY_WAIT
EVENT #: 81	 LOGGED @ TIME: 0000693603	ACTIVE TASK ID: 11	MODULE: TASKS	ABRTOS_TASK_CURRENT_WAITSEMA_STARTED
EVENT #: 82	 LOGGED @ TIME: 0000703155	ACTIVE TASK ID: 11	MODULE: TASKS	ABRTOS_TASK_CURRENT_WAITSEMA_COMPLETED
EVENT #: 83	 LOGGED @ TIME: 0000712710	ACTIVE TASK ID: 11	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_COMPLETED
EVENT #: 84	 LOGGED @ TIME: 0000720916	ACTIVE TASK ID: 07	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_STARTED
EVENT #: 85	 LOGGED @ TIME: 0000729120	ACTIVE TASK ID: 07	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_STARTED
EVENT #: 86	 LOGGED @ TIME: 0000738661	ACTIVE TASK ID: 07	MODULE: SEMA 	ABRTOS_SEMA_XGET_BUSY_WAIT
EVENT #: 87	 LOGGED @ TIME: 0000746853	ACTIVE TASK ID: 07	MODULE: SEMA 	ABRTOS_SEMA_XGET_SEMA_COMPLETED
